class,comid
4,8318179
3,8305340
6,2705367
4,2708579
4,8285408
6,2706161
3,8308242
3,8295545
4,2546339
6,8268067
4,8287346
6,2666847
3,8308094
7,8309046
3,2707349
6,8268037
4,2708839
4,2706369
4,8287212
6,8317987
4,2544461
4,8272967
3,2709451
3,8308196
3,8308880
3,8309272
6,2706189
4,2545499
4,8316133
6,2665587
4,8318465
4,2709099
4,2663643
4,8319329
4,2666201
4,8317443
4,2707297
3,8297429
3,8305460
4,8281049
6,8268685
6,2707247
6,8268649
3,8308950
6,8270487
6,8268073
6,2708691
7,8268103
6,8294849
4,8286786
3,8308266
7,8272047
6,8303560
4,2705457
3,8308458
4,8287114
4,2664227
6,8272083
4,2708809
4,8284810
4,8308328
4,8290162
6,8268153
4,2708727
3,8297179
6,8316999
4,2707395
4,8281721
7,2666055
4,2706517
4,8272367
3,2706165
4,2709665
4,8272147
6,2663935
3,8306890
4,2708777
3,8295155
4,2544327
4,8281165
3,8306826
4,2708713
4,2665567
4,2662059
4,8276437
6,8272211
4,8271479
6,8303720
4,2665977
6,2703313
4,8287322
7,2664993
4,2661945
4,8272189
4,2664783
4,8281041
4,2547707
4,2709477
4,2705521
3,8297639
6,8270509
3,8308492
4,2544599
4,8307538
3,8305384
6,2664187
6,8280605
4,2705463
6,2702309
6,8269145
3,2709333
4,8316207
4,8285382
4,2706581
6,8317143
3,8308068
4,8287354
4,8318277
4,8281015
4,8295511
3,8292871
4,8270989
4,2708615
6,8269109
4,8285110
6,8317895
7,8309044
7,8271881
7,8318831
4,8271047
3,8320003
4,8318051
4,2703299
4,8287408
6,8268361
4,2706471
3,8309112
4,2544765
4,2546429
4,8281687
4,2666379
4,2707069
6,2702241
4,8285480
4,2666085
4,2704115
4,2546385
4,2666843
6,2703329
4,2702661
3,8305508
3,8308864
6,8308706
4,2705559
6,8270475
4,8287316
3,8308702
6,8268239
4,8316955
4,8286704
6,2705557
4,8285248
6,8307088
4,8306904
4,2544441
6,8270465
3,8320105
4,8287264
4,8287414
6,2664323
6,2707219
3,8318371
4,8287150
3,8297627
6,8268147
6,2705845
3,8308576
3,2708481
6,2666253
4,2709567
4,2705419
3,8308096
4,2702307
4,8303606
4,2709599
6,8270585
7,8280931
4,2544435
6,8267931
3,8308220
7,8307160
4,2702591
4,8284842
4,2707003
4,8316159
4,2708823
3,8318627
4,8286770
3,8295561
4,2546441
4,2662037
6,2705563
4,8287336
3,8305292
6,8272511
4,2544431
4,2704751
4,8285404
4,2662279
3,8297237
4,2544805
6,8272191
4,2709579
4,2664131
6,8271441
3,8297333
4,8287694
4,8287394
6,8272221
6,2703235
6,2702313
4,8287570
7,8294979
4,2664267
4,2706425
6,8316963
4,8307158
3,8320179
4,2547525
7,8308712
4,2663197
4,2662345
4,8283544
6,2663751
4,2709195
4,2708501
4,8280625
3,2706325
4,2709681
4,8316975
7,8294959
4,8286682
3,2708721
3,8292885
4,2706519
7,8308924
6,8294833
4,2708671
6,2703247
4,2702299
4,8285216
4,2702641
6,8294835
3,8318795
4,8287654
3,8308580
7,8318057
3,8320087
4,8309136
6,2666191
7,8268527
6,8268593
6,2705647
4,2665963
4,2665967
4,8318691
3,8297293
3,8308062
4,2706873
4,8295517
4,8285432
6,8268589
4,8295479
6,2664637
4,8286674
4,2544283
3,8308942
4,2545503
4,8281119
7,8268367
4,2706953
4,8281065
4,8303480
3,361811
3,4438730
3,3798225
6,8231946
3,8244456
3,3918480
4,22226906
3,4439614
6,8245868
5,362911
3,8242198
4,8241058
5,362009
3,4438824
3,8265330
3,8246478
3,8258351
3,8246008
4,22226996
3,8257447
4,4439710
3,3801143
3,4439216
3,8257551
3,8246066
4,4441912
3,8257765
3,8257689
3,8232736
3,8257995
3,3799565
3,4439616
4,4441954
3,3799363
3,3917496
3,3800927
4,22226632
3,948010220
4,4441696
3,361969
5,4440582
4,8241162
5,4442442
3,3918398
3,8246026
3,4438662
6,362241
4,22227834
3,8234820
4,8243602
4,4441026
4,8232272
4,22227500
4,4441514
3,361765
3,4439020
2,8241674
3,4439708
3,8232836
3,8265366
4,22226814
3,8234826
3,4438796
6,8245890
4,4442010
3,8241274
3,3798357
3,8258421
6,8244480
6,4439376
4,22226904
3,8257529
4,8234718
4,4442022
4,4441048
3,8258253
3,4439106
3,4439236
3,8241088
3,8234892
3,8232826
5,362255
3,361583
4,22227314
7,4442598
3,8242056
4,4441600
3,8235082
6,8243324
3,8242294
3,8242186
3,22227774
4,4441864
3,8242478
6,8246058
3,8257345
4,4439976
3,8242036
3,8243516
3,4438690
3,8242210
4,8232576
4,22226754
4,4441628
3,8258247
2,8244356
3,360329
3,8232264
6,8245914
3,3801055
3,8257607
3,3917458
2,8245178
3,3798347
3,8257769
4,22227488
3,8245126
3,3799347
3,8232894
3,8258237
3,8257329
3,2555351
4,4439204
3,8243130
6,8243342
3,3799489
4,4440718
4,22227392
3,362111
3,22228036
6,3799547
3,8235074
6,22227312
4,22226722
3,8232742
3,8244018
5,4442638
3,3798213
3,8245588
2,8244238
5,4442496
3,8240996
4,4441842
4,8243432
3,8256551
6,3799523
4,4439340
3,4441928
5,4442562
3,8243284
3,359295
3,8258195
3,8244054
6,8245786
3,8234904
6,8243242
3,8243862
4,4442448
5,4442584
3,8258043
4,22226616
3,8243870
1,3917510
5,362961
3,8235224
4,4442008
3,8232204
3,3918354
5,4439694
3,948010241
3,3801207
3,2555257
6,8243716
3,8246412
4,8243062
3,3798367
6,8245878
3,8258007
3,8242218
3,3918386
3,8243442
4,4441288
3,3799487
4,22227454
6,8232196
4,22226700
5,4440630
3,8245548
3,8258277
4,4438290
3,3798223
3,8234676
3,4440544
3,360361
6,8243996
3,8232786
3,948010106
4,4441222
3,8246082
5,4439258
3,8242706
3,4439378
3,8257707
3,361417
3,8243620
5,360349
6,8232496
4,22227716
3,8257445
5,4439064
3,948010107
3,8265384
7,8257927
3,362827
4,22226732
3,8234894
3,3798099
5,362021
3,8244204
6,8232416
3,8245760
6,8258769
3,4438918
4,22227388
3,3918380
5,2556437
3,8257711
3,3918390
3,948010050
4,22226892
3,362237
3,8241966
3,8244332
3,3801167
4,4441618
3,8232534
3,4440652
6,8234716
6,8246552
6,8232602
3,8242362
5,4442658
3,8243070
3,8243332
4,22226992
2,8241656
3,4439248
4,22226680
3,8258257
3,8232268
6,4442440
3,8265390
3,8257275
6,8246438
4,22227436
6,8232420
3,3798105
3,3801151
3,8243728
6,4439386
5,362131
4,8232106
4,22227798
4,22227494
3,3798109
2,8244408
3,8246492
4,22226670
3,8245604
4,4439050
5,4442708
3,4442004
3,8265346
4,8231932
3,8258439
4,4439264
3,3917472
3,8244108
5,360383
4,22227896
3,4439018
4,22226620
3,3799527
3,8242300
3,4439132
7,361929
6,8245796
5,4439826
3,8242062
3,8257553
6,8232414
3,4438868
3,8248434
4,8231982
3,8241220
3,8243896
3,361477
3,361753
4,4442558
3,8232190
5,4446156
3,4438736
4,22227888
3,3801137
3,4438794
6,4441080
3,3801139
3,3801005
3,8234556
3,3801273
3,3798125
3,8242248
3,3801243
6,362271
4,4438278
3,8241312
3,4439888
3,8258147
3,8232368
3,22227940
5,4440560
6,8243718
5,4442612
4,4439750
3,8232724
3,3801063
3,8245676
3,8234616
3,8244514
3,8243998
3,3918360
3,948010047
3,3799403
4,4440672
3,8265340
3,8258217
3,4438988
3,22227850
4,4441042
4,22227650
4,22227568
3,4439366
3,8234808
3,8243334
3,22227876
3,8257403
3,8257277
4,22227842
4,8231974
3,3799459
2,8244212
3,8235248
3,4440534
3,4439618
3,4439126
4,8241164
3,8258365
4,8231942
3,3798343
4,22227486
3,3801111
6,8244336
4,22227924
4,4439890
3,3918012
3,8242128
3,3798145
4,4438292
4,8231986
6,8243626
3,8256561
2,8245244
4,4441370
3,8232248
3,8234792
3,948010104
3,8258225
5,360985
5,4439092
3,4438708
4,22227410
6,3799659
5,4442634
3,4439582
3,360423
4,8232168
4,22227906
3,4438800
3,8235064
6,4442640
4,4441410
4,22227472
3,8259063
3,8257405
4,22226948
4,22227840
4,4439690
6,8232712
5,4439042
5,4442434
6,8245702
3,8232806
6,22227616
3,360287
3,8232224
3,8232238
4,22227404
3,8240954
3,8257889
3,8257703
3,8245552
4,22227458
3,8243178
3,8235226
3,8244230
3,4438974
2,8243376
3,3799455
3,8242002
3,361575
6,8245882
6,8231950
3,8242286
3,8241254
5,360405
3,3918008
3,8257293
3,8257905
3,8246504
3,8245460
3,8243170
3,22227914
3,8231992
3,8243464
3,8244122
3,8235236
3,359181
3,8244004
5,8244580
3,8242252
2,8244280
3,8257725
6,8243064
3,4439700
3,8232192
3,8235198
3,4440656
3,22227932
3,8246548
3,359299
5,362191
3,360417
3,2555995
3,8258185
4,22227536
5,4439384
4,8234872
3,8243452
3,8234762
4,4441684
3,3798067
4,4439328
3,3799449
3,4440510
6,8232864
3,8256595
3,22227902
4,22227060
3,8246466
3,3918388
6,8234740
4,4442428
3,3800921
6,8246546
3,22227890
4,22227634
3,8243564
3,362339
4,22227722
6,8245820
3,8242396
3,8246486
4,22227496
3,8241018
6,8232614
3,8265434
3,8243614
5,4439752
4,8241326
3,8257411
2,8241666
3,4439658
2,8243732
3,8242256
3,8243878
5,362235
5,359143
3,8257847
3,8241338
3,8242162
3,3799367
3,8232360
3,8257373
3,8257307
6,362231
4,4442422
3,8232924
5,4446158
3,8259131
3,8243390
3,361001
3,3801015
3,8245980
3,4439880
4,22227542
3,8241322
3,8257775
3,4441016
3,948010097
5,4442582
3,8246512
4,22227614
4,22226656
3,8243824
3,8258039
4,22227974
3,8232848
5,360991
6,4439906
3,4442734
3,4441974
3,8257979
3,8233520
3,22228060
6,8245966
3,8246474
5,4442524
3,8257549
4,4441038
5,8245896
3,361555
3,8235166
5,4442578
6,8246406
3,3799431
3,8235050
4,22227382
3,8232388
4,4439626
5,4439896
6,8243632
3,22228688
6,4442458
2,8244274
3,8243162
6,360321
4,22227728
3,3798319
3,8243362
4,4441430
6,8232458
3,8257763
6,8241020
4,8232030
4,22226960
3,8243856
6,362091
5,4440596
5,4442626
4,4438314
3,8243782
4,22226604
3,8265400
3,3801179
6,8245782
6,8232492
3,8242232
3,8241200
7,8243960
4,4439686
3,8235092
6,8232538
4,4441078
6,4439596
5,4442486
3,3918022
3,8258411
3,8242746
3,8232688
2,8241702
3,4439136
3,8257823
3,22228068
6,8246500
3,3800913
3,3801025
3,8266096
3,948010214
5,4442600
3,8234884
3,4439824
4,8241324
3,3800945
7,8232130
3,8232774
2,8244330
3,3799525
3,361587
4,4441250
3,2555959
6,8231934
5,4439470
4,22227590
3,8242200
4,22227838
6,3800909
2,8243610
3,3918464
3,8245398
4,22226900
2,8244342
4,8241006
3,8234978
4,22227894
4,4441110
3,362417
3,8246052
3,8235078
3,8235208
5,360397
3,948010210
4,8241010
2,8243536
6,8245970
5,4446164
3,8257397
3,4439678
3,8234902
3,8242356
3,2555993
3,8246568
4,8243370
3,8240980
3,359165
3,4439594
5,360345
3,3799371
3,8242120
3,948010046
6,8234730
4,4441142
6,8244614
6,8245428
3,8243394
5,4442408
3,4438892
3,8246060
4,22227718
5,4438374
6,8257759
3,8259097
6,3917192
4,4441198
3,4440576
3,361847
3,2561955
3,8241106
3,361883
3,3798275
3,8258327
3,4438696
3,8241214
3,3801457
3,8248412
3,8243994
2,8245122
4,22226624
3,8256587
3,8264782
3,4439438
3,8258213
3,8258795
3,8258193
3,8232870
6,8243094
3,8257427
3,8258419
6,8246608
3,8261863
3,8244050
3,8243948
3,3798331
4,4440936
3,3918454
6,3917204
3,8245542
3,2555923
3,3801133
3,3801487
2,8243154
6,8241642
4,22226908
3,8232748
3,8245556
4,4438362
3,4438688
3,3800997
2,8244052
6,8232234
3,3800095
4,4442054
5,4442492
6,8245268
6,8232182
3,4439814
3,3918442
4,22227002
4,4441904
2,8245142
3,3799379
3,361453
4,8234670
3,8244038
3,8257503
3,8234568
3,3799463
3,8258379
7,362077
3,361733
4,4441948
3,362387
3,8234638
4,8243594
3,8243476
3,3799631
3,8236568
6,4441444
4,8243474
3,8243644
3,8242510
3,8258069
3,8234888
6,8246434
3,4439696
3,8246496
3,2555953
3,8258245
3,2556121
4,4441246
3,8257645
3,8243344
5,4446152
3,8258401
4,4440704
4,4440588
4,22226782
6,8245162
3,8232824
3,8243742
3,8232356
4,4441208
4,22226762
3,8242250
3,4438830
3,8242106
5,4442526
3,8242484
6,3917120
3,8246070
3,3798139
4,8243392
4,8243372
6,8258793
3,8232872
3,8243226
4,8234656
7,8244216
3,3801455
3,8243462
3,8257541
3,3801213
3,4439254
3,8245496
3,3798201
4,4439842
3,3801197
6,8232422
6,8244458
4,8234570
3,361529
3,8234926
3,8245766
3,22228074
4,8232072
4,4439202
3,8242768
7,8245810
3,8235164
3,8241132
3,948010066
3,4439600
3,8256537
3,8234758
3,8248406
3,3798255
3,8232820
3,4439460
3,8257993
3,8243820
4,22227442
5,4439072
4,4441644
3,3799445
4,4441542
3,8242398
3,8245790
3,8245508
3,360469
2,8244244
3,361579
2,8244490
3,22228056
3,4439902
3,4439208
5,362945
3,8241082
3,8257327
4,4441372
5,4442650
3,8242024
3,8242456
3,8258375
6,8233504
3,2555979
3,3917476
3,2555795
5,4442424
3,8232478
3,8243082
3,4438922
3,8246536
6,8244608
3,8242178
3,3799639
6,4441840
3,361631
4,22227726
3,360279
3,4438908
3,3798243
3,8257375
3,8241272
2,8245238
4,4442660
5,362027
6,3917184
5,4438356
5,362935
3,8256573
3,361959
3,360475
2,8243882
3,8234880
3,8232440
3,8246048
3,8258059
2,8244388
4,8234662
3,8257395
3,3799665
6,22227498
3,8259119
3,8241092
3,8245834
6,8245926
5,4438372
6,8257729
3,4439408
3,4438840
4,4441690
3,8244474
4,8233440
3,8259079
3,8246588
6,22227406
4,8231968
3,8245934
3,362183
5,360403
3,3799573
3,8245780
5,4439946
3,3798153
6,4441802
3,4439142
3,8235026
4,22227544
4,4439052
5,4439192
3,3801217
3,8242426
3,8243508
3,8232604
3,22227772
6,362261
3,361515
3,8232400
5,4442616
3,8242390
3,22228092
3,360441
5,4442404
3,360267
4,4439004
3,3918478
3,8241248
3,8242034
3,3917058
4,22226672
3,8232226
5,4442504
3,4438718
5,4439098
3,8266098
3,8242446
3,8232372
2,8243752
4,22228674
3,8256557
3,3801173
6,22227290
3,8257497
6,8232610
3,361367
3,8265548
5,4442726
3,3798049
6,8246036
6,8234566
3,8235150
6,8232488
3,3799281
3,8257745
4,22226802
6,4441018
4,4440964
3,8234912
3,8246490
3,4438742
5,4442738
4,4438368
3,3799323
4,8232216
6,8258015
3,361357
3,8245266
3,8242360
3,4438654
2,8244290
3,3801267
3,8234934
3,8232930
3,8258181
3,8257339
5,4439608
3,3801081
6,8232686
3,359155
3,2556017
4,22227918
4,22227572
3,360467
6,8232456
3,8245802
3,8257797
3,8234604
2,8244518
3,8246520
3,8244542
4,22226990
3,3798399
3,8232968
3,8243338
5,362171
5,4442588
3,4439580
3,948010110
3,8257675
4,22227636
3,361973
3,4438856
3,3801161
3,8241968
2,8243414
6,8246462
3,22227816
3,8234844
7,8257479
6,8232474
3,4439224
4,4441752
3,8234900
4,4441592
4,4439342
3,8243506
3,3800969
2,8244234
3,8242080
5,4442550
3,3917500
3,8245152
3,4438872
3,22227702
3,361603
6,8246442
3,8241998
3,8234948
3,8257773
3,8232406
5,362247
6,8232558
3,3801223
4,4442570
3,4438914
5,362095
5,4439030
3,8259115
5,4438370
3,361983
3,3800959
4,4441484
3,8235016
3,361899
3,8258757
3,8258161
6,3799653
5,362167
4,4441024
3,361873
5,362951
6,8232490
3,8257953
3,8243436
3,8245252
3,3918014
4,4442546
4,22228020
3,8257441
3,8245402
3,8258117
7,4442694
3,8235200
3,361533
3,8258739
3,8259139
3,4438864
4,4441648
4,22227826
6,8244522
3,8234812
3,8242734
4,4441716
5,8245888
4,22228628
6,8231936
3,8258075
3,3800931
3,2556397
3,8257617
6,8242766
3,4439206
3,8257381
6,361975
3,8246582
3,8233664
3,8243684
4,4439156
5,362025
3,4439310
3,8264736
6,8241332
3,8246044
6,3917994
3,8258799
3,8258333
3,8257587
3,361999
3,8246532
3,8243958
4,22227556
3,8243216
3,8245608
4,4441480
4,4441708
5,360335
2,8244436
3,8242378
3,8258329
5,4442488
4,8231998
4,4441604
3,3800879
4,22226958
3,8234858
4,22227418
4,4438848
2,8243802
5,4440586
3,3801003
3,3801265
3,8235134
5,4439432
3,8243616
3,8232588
3,8257399
3,8241354
3,8258135
3,8258121
6,8232508
4,4439516
3,8244124
3,4442328
5,4439632
3,4439782
6,8251866
3,8234614
6,4441130
3,3799441
5,4440566
7,362043
6,362279
3,360331
3,360303
7,4441614
4,4439994
3,8234920
3,8243088
3,8258211
3,8244084
4,4440970
3,8245426
3,22227946
6,4439388
3,360415
3,8241142
3,361997
4,22226682
6,8232578
3,8246538
7,3917182
3,8259111
3,8246576
3,360437
3,8243686
2,8243910
4,4441704
3,8243630
4,8257723
3,8236308
5,4442630
3,3799285
3,8235060
6,8245950
3,8265420
5,4442480
5,4438838
4,22227502
3,3917990
3,8257291
5,362243
4,22228022
3,360237
3,8258747
3,361379
4,22226816
7,8232430
6,8234734
4,4441290
3,8234960
3,360351
3,8235206
3,8242144
4,4441028
2,8243730
6,8232642
3,8257873
6,8232868
3,8243976
3,8243400
3,2555719
4,4440984
3,8245104
3,359121
3,8257505
3,8235112
4,8241296
3,8258215
4,4441452
3,4439772
3,8257851
5,361887
3,8258753
5,8245894
3,8246480
4,22227348
3,8242458
6,8258297
4,4441234
5,4438380
3,4439382
3,8258315
3,8242258
4,8231978
4,8243520
2,8241692
5,362253
3,8242344
3,2562071
6,8232404
6,8232128
3,360325
3,8261865
3,8232676
3,8257419
3,8259069
6,8232498
4,4441920
4,22227800
5,361933
6,8243754
3,2555847
3,360275
3,8241984
3,8246020
4,8241658
3,8242192
3,8243132
3,22227478
3,361597
4,4441838
3,948010085
4,8241682
3,3801177
3,8242154
4,4440896
4,8232068
4,22227956
4,4441938
6,8232704
6,8244104
3,8234764
3,8246586
3,3799515
4,4440000
5,4442508
3,22227506
3,8235160
4,4441090
3,8242292
3,3918436
3,8235000
3,8246556
2,8244412
5,362015
4,22227042
3,8245808
3,8241972
6,3917254
4,8234686
3,22227948
4,8232202
4,4441886
3,362351
3,3800873
3,2556957
4,8231928
5,4442666
3,8234782
3,8245480
5,4442720
3,8243420
2,8244286
4,22227538
3,3798151
3,8243548
3,3918018
3,8245546
3,4442454
4,8232138
3,8244102
6,8232800
6,4440684
4,8241090
6,8232450
3,8234752
3,3801087
3,3798247
3,22227936
4,22227430
3,8244006
3,3799635
6,8245762
4,4441160
3,8257619
3,362373
5,4440516
3,3798363
4,4441562
4,22227972
3,4439286
3,3798063
4,4442614
3,8264740
4,4441706
3,4439424
3,8242118
5,362059
3,3801165
3,8242124
3,8242214
3,3800101
4,22227730
3,8258719
3,8236312
3,8232814
3,4439852
3,8244206
4,22226820
3,361009
3,4438784
3,3800977
3,3799413
6,8245822
3,8233662
3,4438858
6,4442668
3,8234910
3,3918656
6,360307
3,22228686
3,8258283
3,22228062
3,3801469
3,8244604
3,8246376
3,3798211
3,8258751
3,8243762
6,8243758
5,4442602
3,8258367
3,8257417
3,4439944
3,361377
4,4438998
3,8235128
5,360401
3,8243234
3,8258275
5,4438854
6,8245830
4,4439244
5,362193
4,4439652
3,8241024
5,360343
6,8245228
3,8236298
3,8257909
6,8231956
3,8238564
3,4438836
3,8265338
7,8243418
4,22227630
4,4440944
3,8257435
3,2562065
4,22227864
3,8258129
3,3798221
3,8244298
3,3798345
4,4438306
4,22227958
3,3798217
3,8243092
4,22227352
3,8258305
3,8257415
3,8233668
3,8258111
3,8259081
3,2555911
4,4442018
3,8257767
3,8244020
3,8238570
4,4440898
6,8243222
4,4441958
3,8242794
3,22227672
3,8257639
3,3799495
3,8243854
3,8236310
4,4442050
3,4438804
3,8245234
4,8232086
3,4439182
6,8244598
3,8232716
4,4442044
3,8244042
3,8257737
6,8232554
3,4442732
3,4439266
3,8243104
7,8233464
3,4439968
3,8234694
3,8243654
3,3801159
3,8265392
4,4441536
4,4438286
6,4442594
3,2556565
3,8232852
4,4439922
3,361859
3,8243560
4,8232008
3,8258091
3,3799607
3,8245726
3,3918430
3,4439022
3,8232818
3,2556613
5,8244584
3,3801461
3,8251878
3,22227514
6,22226756
3,3918680
4,22227402
3,362843
4,22227304
3,4438376
3,4439796
3,8259077
3,8245456
3,8245732
3,8241348
6,8232582
2,8245172
3,8243720
4,4441976
3,8235062
3,3798267
3,8258281
5,4439564
4,8232810
6,8245828
3,3801169
3,3917302
1,3798305
4,4439932
3,3799585
4,8232156
6,8232506
5,4439280
3,4439578
3,3918384
3,8256593
3,8234964
4,22228636
6,8257891
3,8234898
3,4439240
3,8264764
6,8232038
3,3801123
3,8234944
3,3917962
5,360357
3,8241336
3,8242470
3,8234848
3,8266108
3,3918666
3,8246510
3,8258785
4,22226586
3,8234538
4,4441692
5,4438378
5,4442716
3,8242040
2,8241644
3,8245466
3,8232512
4,4440906
3,8257911
3,22228690
2,8245232
3,8240992
3,3798315
6,4442644
3,8265412
3,362401
3,8256603
4,22227594
4,4438312
3,8264750
3,2557679
4,4441812
3,4439466
3,22227898
3,8245964
3,8245514
3,8257297
4,8232044
4,4439948
3,8257365
3,4439012
3,3801039
2,8243772
2,8251886
5,4442512
7,8246422
6,362123
4,4441820
3,8242234
4,4441466
4,4440564
3,360465
3,8234580
6,8232398
6,8240986
3,948010109
3,8258733
6,8232720
3,22227584
4,4441232
4,22227632
3,2556555
3,8257783
3,8243808
3,3799443
3,3801459
3,3918016
3,8245432
5,4442398
4,22226612
2,8244394
4,4439322
5,362177
3,8246502
4,4441134
3,8235122
3,4440006
3,3801073
3,4438882
5,4439702
3,8232482
3,8258745
4,8232014
3,8257269
3,4439716
3,8235100
3,3917124
3,3799279
3,8242408
3,8243470
3,8245224
3,8244438
3,3918490
3,8258377
3,360327
3,8257863
3,8265414
7,8245758
6,22227398
4,22227560
4,4442682
4,8232062
3,8266094
5,4442410
3,8242244
7,3799453
3,8243566
2,8244482
3,8244072
4,22227324
3,8242436
3,8232964
3,360277
7,3917318
3,8235130
3,8245270
3,361573
3,3799415
4,4441354
3,4439074
3,8243828
3,4439872
3,8242206
5,362125
3,8248418
3,8234546
3,3798091
5,4442568
4,4439792
3,3798131
4,4441298
3,8258395
4,22227024
3,361941
2,8241650
3,3799319
4,4439290
3,8241156
6,8244316
2,8244304
3,8241130
4,4438250
5,362159
4,22226982
6,8244328
4,4438384
3,22227566
6,8232012
3,8232764
3,2556135
3,4438752
4,4438930
3,4439748
3,3917932
3,3801199
4,22228046
3,3799299
5,4439048
3,8257461
3,4439218
5,4442566
3,22227830
4,8241690
3,8245994
3,2555857
6,8245884
4,4442706
3,362331
3,3801117
5,4446160
5,4439084
6,362939
3,948010216
3,8242320
3,3798397
4,22227976
3,8242308
3,362017
2,8244390
3,8242528
4,22227340
3,8234886
4,22227968
6,8232502
3,3801253
6,8232276
7,8257923
4,22226640
3,22228006
3,22227782
3,8243702
3,8244284
3,4442728
3,8234790
4,22227886
4,22226834
3,8234882
3,8243184
2,8243380
6,3799557
4,4441464
3,8243450
3,948010048
4,4441418
2,8244366
4,22228038
4,4441416
3,8258189
4,22226894
3,8257571
4,22227528
4,22227628
4,8232048
3,3801057
4,8234688
3,8257801
3,8242334
6,8232782
4,22227554
3,3801053
3,4441436
5,4440004
4,4441094
3,8246554
6,8243264
3,8257431
3,8232444
4,8245134
3,8242246
3,8242240
6,22227310
3,3799671
4,4441998
3,3918402
3,3917296
6,4441770
5,4442722
2,8243556
6,8243938
3,8258011
3,8257963
4,22226998
7,8245788
3,3801191
2,8244404
3,8265554
4,4442572
6,8245912
4,4441030
3,8245434
3,8233500
3,8245976
4,4442318
3,8245520
4,4441598
4,4440540
3,8242692
6,4441076
3,8241226
3,8245148
3,362363
3,8243290
5,4442642
5,4442574
3,8242228
6,8258789
7,8244014
5,362075
4,4441332
6,8232620
3,8242116
3,948010100
4,4441278
4,4441468
3,3799465
3,3918660
3,362405
3,22227668
3,8241012
4,4438284
3,8243484
3,8246562
3,8258231
3,3799655
2,8244524
3,8246542
3,8244606
3,8258017
3,8243890
3,8245550
3,22228034
1,3918682
3,8235220
3,8232332
3,4439646
6,8245216
3,8245422
5,362877
3,3917966
6,8245436
4,22227746
3,2555893
3,22227860
3,3798075
3,8243368
3,4439502
4,4441144
4,22226962
4,4438262
3,8243080
3,4441858
3,948010103
3,8257439
4,8231994
4,22228018
6,8245694
6,8246534
3,8232374
3,8234766
4,22228048
3,3798083
4,22227444
3,8232892
3,3801187
3,8258209
3,8242714
4,4440638
3,3799335
3,8246448
6,8258145
3,361581
5,4442544
2,8245242
3,8243310
6,22227330
3,22228098
4,8232122
2,8245150
3,8245582
3,4439178
3,8257897
3,8257295
5,360323
3,8242302
3,361467
3,3801049
3,8243106
5,4438352
3,3798381
6,8258167
3,8241184
3,8241994
3,4441896
3,8257443
5,4442712
4,4441240
3,4439228
3,2562049
4,4441616
3,8258251
3,8242224
2,8243576
3,8235230
3,4439416
3,8258009
3,8265396
3,2556331
3,8256575
3,3798101
7,8244144
3,4439184
3,8257785
3,3801023
3,3799609
3,361923
3,8257577
6,8231988
3,8257679
3,948010108
6,8245930
3,8243740
3,8242348
6,8246614
4,22226686
3,8242340
3,8257651
3,8235234
